GeneID,TranscriptIDCluster,TranscriptLength,TSL,Path,MinimumConservation,MinimumTranscriptFraction,MinimumTranscriptWeightedConservation,ConservationSum,TranscriptFractionSum,TranscriptWeightedConservationSum,MeanConservation,MeanTranscriptFraction,MeanTranscriptWeightedConservation,PathGeneNumber
ENSBTAG00000011424,ENSBTAT00000015186,284,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/3_2/12_0/12_1/stop,42.857142857142854,13.043478260869565,0.24761904761904763,1428.5714285714287,971.7391304347827,10.506547619047621,89.28571428571429,60.73369565217391,0.6566592261904762,1
ENSBTAG00000011424,ENSBTAT00000046179,284,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/3_2/12_0/12_1/stop,42.857142857142854,13.043478260869565,0.24761904761904763,1428.5714285714287,936.9565217391305,10.254563492063495,89.28571428571429,58.55978260869565,0.6409102182539683,1
ENSG00000140416,ENST00000560970,284,1.0,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/12_0/12_1/stop,42.857142857142854,19.565217391304348,0.12797619047619047,1371.4285714285716,947.8260869565219,9.949404761904763,91.42857142857143,63.18840579710146,0.6632936507936508,1
ENSG00000140416,ENST00000288398,284,1.0,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/12_0/12_1/stop,42.857142857142854,19.565217391304348,0.12797619047619047,1371.4285714285716,913.0434782608696,9.697420634920636,91.42857142857143,60.869565217391305,0.646494708994709,1
ENSG00000140416,ENST00000558910,248,2.0,start/6_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/12_0/12_1/stop,42.857142857142854,19.565217391304348,0.12797619047619047,1100.0,791.3043478260871,7.937896825396825,84.61538461538461,60.86956521739132,0.6106074481074482,1
ENSMMUG00000001587,ENSMMUT00000002245,281,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/11_0/stop,42.857142857142854,13.043478260869565,0.09424603174603174,1285.7142857142858,913.0434782608697,9.457142857142857,91.83673469387756,65.21739130434784,0.6755102040816325,1
ENSMUSG00000027940,ENSMUST00000119158,247,3.0,start/6_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/11_0/stop,42.857142857142854,13.043478260869565,0.09424603174603174,1014.2857142857142,756.521739130435,7.4456349206349195,84.52380952380952,63.043478260869584,0.6204695767195767,3
ENSG00000140416,ENST00000334895,245,1.0,start/6_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/11_0/stop,42.857142857142854,13.043478260869565,0.09424603174603174,1014.2857142857142,756.521739130435,7.4456349206349195,84.52380952380952,63.043478260869584,0.6204695767195767,3
ENSMMUG00000001587,ENSMMUT00000073823,245,,start/6_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/11_0/stop,42.857142857142854,13.043478260869565,0.09424603174603174,1014.2857142857142,756.521739130435,7.4456349206349195,84.52380952380952,63.043478260869584,0.6204695767195767,3
ENSG00000140416,ENST00000317516,245,1.0,start/6_0/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/11_0/stop,42.857142857142854,13.043478260869565,0.09424603174603174,1014.2857142857142,721.7391304347827,7.193650793650793,84.52380952380952,60.1449275362319,0.5994708994708994,1
ENSG00000140416,ENST00000559556,284,2.0,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/11_2/11_3/stop,28.57142857142857,17.391304347826086,0.125,1357.142857142857,969.5652173913044,10.076984126984128,90.47619047619047,64.6376811594203,0.6717989417989417,1
ENSG00000140416,ENST00000358278,284,1.0,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/11_2/11_3/stop,28.57142857142857,17.391304347826086,0.125,1357.142857142857,934.7826086956521,9.825000000000001,90.47619047619047,62.31884057971014,0.6549999999999999,1
ENSMUSG00000027940,ENSMUST00000029549,248,1.0,start/6_0/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/11_2/11_3/stop,28.57142857142857,17.391304347826086,0.125,1085.7142857142856,778.2608695652174,7.813492063492063,83.5164835164835,59.86622073578595,0.601037851037851,2
ENSG00000140416,ENST00000404484,248,1.0,start/6_0/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/11_2/11_3/stop,28.57142857142857,17.391304347826086,0.125,1085.7142857142856,778.2608695652174,7.813492063492063,83.5164835164835,59.86622073578595,0.601037851037851,2
ENSMUSG00000027940,ENSMUST00000119570,285,1.0,start/1_0/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/11_2/11_3/stop,28.57142857142857,8.695652173913043,0.08333333333333333,1328.5714285714284,906.5217391304349,9.492063492063492,83.03571428571428,56.65760869565217,0.5932539682539684,1
ENSG00000140416,ENST00000267996,284,1.0,start/1_2/1_3/2_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/11_2/11_3/stop,28.57142857142857,8.695652173913043,0.04265873015873016,1214.2857142857142,882.6086956521739,8.857738095238096,80.95238095238095,58.84057971014492,0.5905158730158729,1
ENSG00000140416,ENST00000559397,284,2.0,start/1_2/1_3/2_0/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/11_2/11_3/stop,28.57142857142857,8.695652173913043,0.04265873015873016,1214.2857142857142,847.8260869565219,8.605753968253968,80.95238095238095,56.521739130434774,0.5737169312169311,1
ENSMMUG00000001587,ENSMMUT00000002246,368,,start/1_0/1_2/1_3/2_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/12_0/12_1/stop,28.57142857142857,8.695652173913043,0.04265873015873016,1200.0,832.6086956521741,8.397222222222222,75.0,52.038043478260875,0.5248263888888889,1
ENSSSCG00000005316,ENSSSCT00000070282,359,,start/4_0/1_1/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/3_2/11_2/11_3/stop,14.285714285714285,6.521739130434782,0.08571428571428572,1385.7142857142856,971.7391304347824,10.327976190476189,76.98412698412696,53.985507246376805,0.573776455026455,1
ENSSSCG00000005316,ENSSSCT00000053274,359,,start/4_0/1_1/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/3_2/12_0/12_1/stop,14.285714285714285,6.521739130434782,0.08571428571428572,1400.0,950.0,10.311706349206348,77.77777777777777,52.77777777777778,0.5728725749559084,1
ENSSSCG00000005316,ENSSSCT00000058312,359,,start/4_0/1_1/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/3_2/11_2/11_3/stop,14.285714285714285,6.521739130434782,0.08571428571428572,1385.7142857142856,936.9565217391304,10.075992063492063,76.98412698412696,52.05314009661835,0.5597773368606702,1
ENSMODG00000007463,ENSMODT00000009441,282,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/0_5/11_2/11_3/stop,14.285714285714285,4.3478260869565215,0.07142857142857142,1257.1428571428569,873.9130434782608,9.262500000000001,83.8095238095238,58.260869565217384,0.6174999999999999,1
ENSMODG00000007463,ENSMODT00000080478,282,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/0_5/11_2/11_3/stop,14.285714285714285,4.3478260869565215,0.07142857142857142,1257.1428571428569,839.1304347826086,9.010515873015875,83.8095238095238,55.94202898550724,0.6007010582010582,1
ENSGGOG00000000472,ENSGGOT00000064380,247,,start/6_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/3_2/11_0/stop,14.285714285714285,4.3478260869565215,0.047619047619047616,1042.857142857143,778.2608695652175,7.836507936507935,80.21978021978022,59.86622073578596,0.6028083028083028,1
ENSGGOG00000000472,ENSGGOT00000056673,285,,start/1_1/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/3_2/11_2/11_3/stop,14.285714285714285,4.3478260869565215,0.047619047619047616,1371.4285714285713,928.2608695652174,9.95218253968254,80.67226890756302,54.60358056265984,0.5854225023342671,1
ENSGGOG00000000472,ENSGGOT00000054854,247,,start/6_0/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/3_2/11_0/stop,14.285714285714285,4.3478260869565215,0.047619047619047616,1042.857142857143,743.4782608695652,7.584523809523809,80.21978021978022,57.19063545150502,0.5834249084249084,1
ENSMUSG00000027940,ENSMUST00000121503,284,1.0,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/12_0/0_7/stop,14.285714285714285,2.1739130434782608,0.03571428571428571,1257.142857142857,906.5217391304349,9.42043650793651,83.80952380952381,60.434782608695656,0.6280291005291005,1
ENSMODG00000007463,ENSMODT00000078733,284,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/11_1/11_2/11_3/stop,14.285714285714285,2.1739130434782608,0.03571428571428571,1357.1428571428569,921.7391304347825,9.771428571428574,84.82142857142858,57.60869565217391,0.6107142857142858,1
ENSMODG00000007463,ENSMODT00000072622,282,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/0_5/12_0/12_1/0_6/stop,14.285714285714285,2.1739130434782608,0.03571428571428571,1228.5714285714284,832.6086956521739,8.909126984126988,76.78571428571428,52.03804347826087,0.5568204365079366,1
ENSMMUG00000001587,ENSMMUT00000001130,287,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/10_0/stop,14.285714285714285,4.3478260869565215,0.031746031746031744,1214.2857142857142,891.304347826087,9.28452380952381,86.73469387755101,63.66459627329193,0.6631802721088434,1
ENSMMUG00000001587,ENSMMUT00000002248,251,,start/6_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/10_0/stop,14.285714285714285,4.3478260869565215,0.031746031746031744,942.8571428571429,734.7826086956522,7.273015873015872,78.57142857142857,61.23188405797102,0.6060846560846561,1
ENSSSCG00000005316,ENSSSCT00000056326,280,,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/7_1/3_0/3_1/3_2/12_0/12_1/stop,14.285714285714285,2.1739130434782608,0.028571428571428574,1257.1428571428573,830.4347826086957,9.117658730158732,78.57142857142857,51.90217391304347,0.5698536706349207,1
ENSSSCG00000005316,ENSSSCT00000005854,284,,start/1_2/1_3/2_2/6_1/8_0/8_1/0_8/15_0/7_0/16_0/3_0/3_1/3_2/11_2/11_3/stop,14.285714285714285,2.1739130434782608,0.028571428571428574,1242.857142857143,810.8695652173911,8.686706349206348,77.67857142857143,50.67934782608695,0.5429191468253969,1
ENSGGOG00000000472,ENSGGOT00000000475,285,,start/1_1/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/3_2/12_0/12_1/0_2/stop,14.285714285714285,2.1739130434782608,0.023809523809523808,1357.142857142857,926.0869565217391,9.976984126984126,75.39682539682538,51.449275362318836,0.5542768959435627,1
ENSGGOG00000000472,ENSGGOT00000064747,248,,start/6_0/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/3_2/12_0/12_1/0_3/stop,14.285714285714285,2.1739130434782608,0.023809523809523808,1128.5714285714284,765.2173913043479,8.032142857142857,75.23809523809523,51.014492753623195,0.5354761904761904,1
ENSGGOG00000000472,ENSGGOT00000053015,227,,start/6_0/6_1/8_0/8_1/8_2/15_0/13_0/3_0/3_1/3_2/11_2/11_3/stop,14.285714285714285,2.1739130434782608,0.023809523809523808,957.1428571428571,676.086956521739,6.960714285714286,73.62637362637362,52.006688963210685,0.5354395604395605,1
ENSG00000140416,ENST00000403994,284,1.0,start/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/12_0/0_1/stop,14.285714285714285,4.3478260869565215,0.017857142857142856,1257.142857142857,910.8695652173914,9.384722222222221,83.80952380952381,60.72463768115942,0.625648148148148,1
ENSG00000140416,ENST00000561266,284,3.0,start/1_2/1_3/2_0/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/12_0/0_1/stop,14.285714285714285,4.3478260869565215,0.017857142857142856,1114.2857142857142,823.9130434782609,8.16547619047619,74.28571428571428,54.927536231884055,0.5443650793650792,1
ENSMMUG00000001587,ENSMMUT00000040465,235,,start/6_0/6_1/8_0/8_1/8_2/15_0/13_0/16_0/3_0/3_1/18_0/stop,14.285714285714285,2.1739130434782608,0.015873015873015872,942.8571428571429,695.6521739130435,6.989285714285714,78.57142857142857,57.971014492753625,0.5824404761904761,1
ENSMMUG00000001587,ENSMMUT00000040461,368,,start/1_0/1_2/1_3/2_2/6_1/8_0/8_1/8_2/15_0/7_0/16_0/3_0/3_1/12_0/0_4/stop,14.285714285714285,2.1739130434782608,0.015873015873015872,1228.5714285714284,878.2608695652174,9.047817460317459,76.78571428571428,54.891304347826086,0.5654885912698413,1
