GeneID,TranscriptIDCluster,TranscriptLength,TSL,Path,MinimumConservation,MinimumTranscriptFraction,MinimumTranscriptWeightedConservation,ConservationSum,TranscriptFractionSum,TranscriptWeightedConservationSum,MeanConservation,MeanTranscriptFraction,MeanTranscriptWeightedConservation,PathGeneNumber
ENSMUSG00000057897,ENSMUST00000109813,542,1.0,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/17_1/15_0/15_1/25_2/16_1/16_2/14_0/24_0/4_5/1_0/1_1/1_2/3_0/stop,50.0,20.967741935483872,0.25083333333333335,2540.0,2114.516129032258,20.96472222222222,90.71428571428571,75.51843317972352,0.7487400793650794,4
ENSG00000058404,ENST00000350811/ENST00000440254,542,1.0,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/17_1/15_0/15_1/25_2/16_1/16_2/14_0/24_0/4_5/1_0/1_1/1_2/3_0/stop,50.0,20.967741935483872,0.25083333333333335,2540.0,2114.516129032258,20.96472222222222,90.71428571428571,75.51843317972352,0.7487400793650794,4
ENSMODG00000016162,ENSMODT00000070225,542,,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/17_1/15_0/15_1/25_2/16_1/16_2/14_0/24_0/4_5/1_0/1_1/1_2/3_0/stop,50.0,20.967741935483872,0.25083333333333335,2540.0,2114.516129032258,20.96472222222222,90.71428571428571,75.51843317972352,0.7487400793650794,4
ENSRNOG00000052080,ENSRNOT00000085265,542,,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/17_1/15_0/15_1/25_2/16_1/16_2/14_0/24_0/4_5/1_0/1_1/1_2/3_0/stop,50.0,20.967741935483872,0.25083333333333335,2540.0,2114.516129032258,20.96472222222222,90.71428571428571,75.51843317972352,0.7487400793650794,4
ENSMODG00000016162,ENSMODT00000020558,671,,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/17_1/15_0/15_1/25_2/16_1/16_2/14_0/24_0/7_0/7_1/7_2/7_3/4_5/1_0/1_1/1_2/3_0/stop,50.0,20.967741935483872,0.24194444444444443,2800.0,2219.354838709677,21.84777777777778,87.5,69.35483870967742,0.6827430555555556,3
ENSG00000058404,ENST00000395749,666,1.0,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/17_1/15_0/15_1/25_2/16_1/16_2/14_0/24_0/7_0/7_1/7_2/7_3/4_5/1_0/1_1/1_2/3_0/stop,50.0,20.967741935483872,0.24194444444444443,2800.0,2219.354838709677,21.84777777777778,87.5,69.35483870967742,0.6827430555555556,3
ENSRNOG00000052080,ENSRNOT00000067162,666,,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/17_1/15_0/15_1/25_2/16_1/16_2/14_0/24_0/7_0/7_1/7_2/7_3/4_5/1_0/1_1/1_2/3_0/stop,50.0,20.967741935483872,0.24194444444444443,2800.0,2219.354838709677,21.84777777777778,87.5,69.35483870967742,0.6827430555555556,3
ENSMODG00000016162,ENSMODT00000066710,656,,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/17_1/15_0/15_1/25_2/16_1/16_2/24_0/7_0/7_1/7_2/7_3/4_5/1_0/1_1/1_2/3_0/stop,50.0,14.516129032258066,0.16777777777777778,2690.0,2119.3548387096776,20.871388888888887,86.7741935483871,68.36628511966701,0.6732706093189964,1
ENSBTAG00000012653,ENSBTAT00000072316,542,,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/15_0/15_1/25_1/25_2/16_1/16_2/14_0/24_0/4_5/1_0/1_1/3_0/stop,40.0,25.806451612903224,0.1925,2470.0,2082.2580645161293,20.164166666666674,91.48148148148148,77.12066905615293,0.7468209876543213,3
ENSMMUG00000002433,ENSMMUT00000065866,542,,start/21_0/11_0/22_0/23_0/20_0/19_2/19_3/10_0/18_0/12_0/9_0/9_1/2_0/17_0/15_0/15_1/25_1/25_2/16_1/16_2/14_0/24_0/4_5/1_0/1_1/3_0/stop,40.0,25.806451612903224,0.1925,2470.0,2082.2580645161293,20.164166666666674,91.48148148148148,77.12066905615293,0.7468209876543213,3
