GeneID,TranscriptIDCluster,TranscriptLength,TSL,Path,MinimumConservation,MinimumTranscriptFraction,MinimumTranscriptWeightedConservation,ConservationSum,TranscriptFractionSum,TranscriptWeightedConservationSum,MeanConservation,MeanTranscriptFraction,MeanTranscriptWeightedConservation,PathGeneNumber
ENSMUSG00000018830,ENSMUST00000090287,1972,1.0,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/27_0/stop,60.0,32.5,0.39166666666666666,7530.0,6817.5,69.47333333333334,95.31645569620254,86.29746835443038,0.8794092827004218,3
ENSG00000133392,ENST00000300036,1972,1.0,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/27_0/stop,60.0,32.5,0.39166666666666666,7530.0,6817.5,69.47333333333334,95.31645569620254,86.29746835443038,0.8794092827004218,3
ENSBTAG00000015988,ENSBTAT00000081607,1972,,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/27_0/stop,60.0,32.5,0.39166666666666666,7530.0,6817.5,69.47333333333334,95.31645569620254,86.29746835443038,0.8794092827004218,3
ENSG00000133392,ENST00000396324,1979,1.0,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/55_1/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/27_0/stop,60.0,30.0,0.39166666666666666,7620.0,6827.5,69.83666666666667,95.25,85.34375,0.8729583333333333,4
ENSMUSG00000018830,ENSMUST00000231567,1979,,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/55_1/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/27_0/stop,60.0,30.0,0.39166666666666666,7620.0,6827.5,69.83666666666667,95.25,85.34375,0.8729583333333333,4
ENSOANG00000005134,ENSOANT00000008171,1979,,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/55_1/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/27_0/stop,60.0,30.0,0.39166666666666666,7620.0,6827.5,69.83666666666667,95.25,85.34375,0.8729583333333333,4
ENSGGOG00000014316,ENSGGOT00000056175,1978,,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/55_1/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/27_0/stop,60.0,30.0,0.39166666666666666,7620.0,6827.5,69.83666666666667,95.25,85.34375,0.8729583333333333,4
ENSG00000133392,ENST00000576790,1938,1.0,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/7_5/stop,50.0,15.0,0.14833333333333332,7490.0,6762.5,68.80333333333334,94.81012658227849,85.60126582278481,0.870928270042194,4
ENSBTAG00000015988,ENSBTAT00000086021,1938,,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/7_5/stop,50.0,15.0,0.14833333333333332,7490.0,6762.5,68.80333333333334,94.81012658227849,85.60126582278481,0.870928270042194,4
ENSMUSG00000018830,ENSMUST00000230397,1938,,start/2_1/2_2/2_3/2_4/23_0/23_1/23_2/50_0/4_1/4_2/4_3/35_0/35_1/39_0/34_0/34_1/25_1/25_2/19_1/19_2/31_0/15_1/16_0/17_0/20_0/20_1/14_0/14_1/30_0/38_0/38_1/22_0/22_1/22_2/22_3/22_4/32_0/24_0/12_0/12_1/12_2/26_0/29_0/18_0/18_1/7_1/7_2/7_3/7_4/3_0/3_1/11_0/11_1/3_2/24_1/24_2/5_0/5_1/5_2/10_0/9_0/21_0/21_1/13_0/37_0/37_1/28_0/28_1/28_2/28_3/8_0/33_0/33_1/33_2/3_3/3_4/3_5/7_5/stop,50.0,15.0,0.14833333333333332,7490.0,6762.5,68.80333333333334,94.81012658227849,85.60126582278481,0.870928270042194,4
