GeneID,TranscriptIDCluster,TranscriptLength,TSL,Path,MinimumConservation,MinimumTranscriptFraction,MinimumTranscriptWeightedConservation,ConservationSum,TranscriptFractionSum,TranscriptWeightedConservationSum,MeanConservation,MeanTranscriptFraction,MeanTranscriptWeightedConservation,PathGeneNumber
ENSMODG00000014442,ENSMODT00000018381,1153,,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_1/stop,100.0,90.0,0.9375,1000.0,970.0,9.8125,100.0,97.0,0.98125,8
ENSXETG00000004785,ENSXETT00000029178,1124,,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_1/stop,100.0,90.0,0.9375,1000.0,970.0,9.8125,100.0,97.0,0.98125,8
ENSMUSG00000039579,ENSMUST00000076674,1115,1.0,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_1/stop,100.0,90.0,0.9375,1000.0,970.0,9.8125,100.0,97.0,0.98125,8
ENSG00000198785,ENST00000361820,1115,1.0,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_1/stop,100.0,90.0,0.9375,1000.0,970.0,9.8125,100.0,97.0,0.98125,8
ENSBTAG00000018445,ENSBTAT00000024549,1115,,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_1/stop,100.0,90.0,0.9375,1000.0,970.0,9.8125,100.0,97.0,0.98125,8
ENSGGOG00000009473,ENSGGOT00000009512,1115,,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_1/stop,100.0,90.0,0.9375,1000.0,970.0,9.8125,100.0,97.0,0.98125,8
ENSMMUG00000016675,ENSMMUT00000023436,1115,,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_1/stop,100.0,90.0,0.9375,1000.0,970.0,9.8125,100.0,97.0,0.98125,8
ENSSSCG00000005400,ENSSSCT00000039649,1114,,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_1/stop,100.0,90.0,0.9375,1000.0,970.0,9.8125,100.0,97.0,0.98125,8
ENSSSCG00000005400,ENSSSCT00000005943,1059,,start/2_0/3_0/1_0/7_0/8_0/6_0/9_0/4_1/stop,12.5,10.0,0.0625,812.5,800.0,8.0,90.27777777777777,88.88888888888889,0.8888888888888888,1
ENSMUSG00000039579,ENSMUST00000093859,1135,1.0,start/2_0/3_0/1_0/7_0/8_0/6_0/5_0/9_0/4_0/4_1/stop,12.5,10.0,0.0625,925.0,900.0,9.0,84.0909090909091,81.81818181818181,0.8181818181818182,1
